text,mood
කේන්දර ගොඩක් දේවල් රිදෙනවා,Bad
මගේ හිසෙහි නැවත ධාවනය යන වචනය මගේ හදවත සිදුරු කරයි,Bad
මට ඇත්තටම වැඩ කරන්න අවශ්ය සමාගම සමඟ මම සම්මුඛ පරීක්ෂණයකට ආපුයෙමි,Happy
අද කරදරයක් නෑ සතුටක්වත් නෑ,Normal
ආත්මයන් හිස් මනස නැහැ කර ගන්න,Bad
අද හිතේ කිසිම අධික හැඟීමක් නැහැ.,Normal
ඔව් යාළුවෙක් මට නරක දෙයක් කිව්වා,Bad
නෑ හැමදේම හොඳයි,Normal
ඔබ ඇත්තටම මම හොඳින් ඉන්නවා කියලා හිතන එක ලස්සනයි,Bad
ශක්තිමත් මිනිසුන් තමන් වෙනුවෙන් පෙනී ඉන්න නමුත් ශක්තිමත් මිනිසුන් අන් අය වෙනුවෙන් පෙනී ඉන්නු තියෙනවා,Bad
අද ගෙදර කෑම සාමාන්යයි.,Normal
සාමකාමී මරණයක් හැර මට කිසිවක් නිර්දේශ නොකරන්න,Bad
මම උදේ ඇහැරෙනකොට මගේ මහත්තයා මට “මම ඔයාට ආදරෙයි” කියලා කිව්වා.,Happy
අද එත් හිතට සතුටක් නෑ,Bad
අද යන්න වුනා එත් වැඩිය වැදගත් නෑ,Normal
අද උදේ දවස හොඳින් ආරම්භ වුණා.,Normal
මගේ ස්වාමිපුරුෂයා මගේ මෝටර් රථයේ වායුසමීකරණය සවි කර තියෙනවා අතර ඒක මා දැන් ඉන්න ස්ථානය ඉතා උණුසුම් බැවින් ඒක ඉතා විශිෂ්ටයි,Happy
පොත් පත් සකස් කළා.,Normal
මම හරිම සතුටින් හිටියා අද,Happy
මම බරක් වෙනවා,Bad
අද ඉස්කෝලේ යාළුවෝ මාව පිටුපස්සට දාලා ගියා මට හරිම දුකයි,Bad
මනස නිදහස් කරගෙන හොඳ දේවල් ගැන හිතනකොට මට සතුට වැඩි වෙලා දැනුණා,Happy
මට සමාජ මාධ්ය දොපමයින් ඇබ්බැහි වීමේ අවසාන වමනය පමණක් වන අතර මම මට ඩ්රැග්ස් දෙමි,Bad
අද ගමනාගමනය නිතර වගේමයි.,Normal
අද ගෙදර ඉඳලා වැඩ ටික කළා.,Normal
අපේ ගෙදර ජල සම්බන්ධතාවය සකස් කරලා දැන් ලේසිව ජලය ලැබෙනවා ඒකෙන් මට සතුටුයි,Happy
යාළුවෝ එක්ක අද ගොඩක් කාලෙකින් රණ්ඩු වුණා මට හිතට වගේ නෑ,Bad
අද කාර්යාල කාලය සාමාන්යයි.,Normal
මට කම්මැලි විදියට හිටියා,Normal
notes ටිකක් අලුත් කරගත්තා.,Normal
මම අද වැඩට යන්න කලින් ගෙවීම් ටික ගෙවලා දවස සූදානම් කරගත්තා,Happy
අද උදේ ගෙදර එන ගමන් මට ලස්සන දෙයක් දකින්න ලැබුණා. ඒකෙන් මගේ හිත සතුටු වුණා,Happy
මට මගේ ජරා බියකරු සිහින වලින් අවදි වෙන්න ඕනය,Bad
සතුටුත් නෑ දුකත් නෑ.,Normal
මම මගේ හොඳම මිතුරා සමඟ සිනහවක් බෙදා ගත්තා,Happy
ඔව් යාළුවෝ එක්ක ගොඩක් සෙල්ලම් කළා,Happy
අද පාසලෙන් ආපහු ගෙදර ආවා.,Normal
මට ගොඩක් වටින්නේ නෑ වගේ,Bad
අද දවස හොඳට manage කරගත්තා.,Normal
ඊයේ මගුලක් දෙන්න එපා අද මගුලක් දෙන්න එපා සමහරවිට හෙට මගුලක් දෙන්නේ නැහැ,Bad
මට හොඳ රාත්රී නින්දක් ලබා ගන්න හැකි වුණා,Happy
අද මගේ යාලුවා මට බොරු කිව්වා මම එයාව විස්වාස කලා දැන් හිතට අමාරුයි,Bad
මම වැඩ ඉවර වෙලා යාළුවොත් එක්ක බොන්න ගියා,Happy
ඇයි මම මගේ අභ්යන්තර සුන්දරත්වය ගැන උද්යෝගිමත් නොවන්නේ,Bad
අද phone එක charge කළා.,Normal
අද අපේ ව්යාපෘතිය සඳහා සූදානම් වීම අවසන් කරලා සතුටුයි,Happy
අත්හැරීමට පෙර ඔබට කොපමණ වේදනාවක් විඳින්න සිදු වෙනවද,Bad
නවත්වන්න අං,Bad
අද දවසේ වැඩ බෙදාගෙන කරගත්තා.,Normal
මගේ සේවායෝජකයාගේ නව රැකියා අවස්ථාවක් ගැන නැවත ඇසීම මා සතුටට පත් කළේය,Happy
උදේ සිට රෑ වෙනකල් සාමාන්ය කටයුතු කළා.,Normal
පසුගිය මාස දෙකකට පෙර මම මගේ ගෙවත්තේ සමනලුන් පොකුරක් අධික වර්ෂාවකින් බේරා ගන්නවා ඔවුන් මත නවාතැන් පහසුකම් සැපයීම නිසා මට ඉතා සතුටක් දැනුනා,Happy
මම ටයර් විතරයි,Bad
මම නිල වශයෙන් උත්සාහ කරනවා ඔබට මාව ඔබේ ජීවිතයට අවශ්ය නම් ඔබට මාව සොයා එන්න පුළුවන් එතෙක් ම නොපවතින ආකාරයට මට සලකන්න,Bad
කිසිම දෙයක් මම කවදාවත් ඔයාට හොඳ නැහැ,Bad
අද සිරි එක්ක කතාවක් වුණා එයා හරි කැත කතාවක් කිව්වා මට දුකයි,Bad
අද යාලුවන් එක්ක ටිකක් හිනා වුණා.,Normal
ඔබ නොදැනුවත්වම ඔබ නැහැ විට පවා ඔබට තනිකමක් දැනෙන අතර සමහර විට ඔබ වැරැද්ද කුමක්ද කියලා නොදනී,Bad
අද දවල් කෑම ටිකක් හොඳයි.,Normal
මම මිතුරෙකු සමඟ රාත්රී ආහාරය ගත්තා,Happy
අද මට සතුටු දවසක් වුණා,Happy
අද හිතේ ලොකු බරක් නැහැ.,Normal
අද උදේ දවසේ සැලැස්ම හදාගත්තා.,Normal
අද ගණිත පාඩම සාමාන්යයි.,Normal
නෑ වැඩියක් වුණේ නෑ,Normal
අද ගොඩක් සතුටු දවසක්,Happy
අද දවසේ වැඩ ටික සාමාන්යයි.,Normal
නරකම දෙය නම් තනිව ඉන්න එක සම්පූර්ණයෙන්ම අමතක වී යාමෙන් මඟ හැරීම සඳහා රැවටිලිකාර ගොන් කතා වලට බොරුව භාවිත කිරීමයි,Bad
රැඳී ඉන්න එකට උත්සාහ නොකරන කෙනෙකුට ඔබේ හදවතේ ඉඩක් ලබා දීමට කරදර නොවන්න,Bad
අද හවස ගෙදරට ඉක්මනින් ආවා.,Normal
අද extra class එකක් නෑ.,Normal
අද කාර්යාල රැස්වීමක් තිබුණා.,Normal
සමාවෙන්න මම ඔබව මත්ද්රව්යයක් බවට පත් කරනවා,Bad
අද හිත සන්සුන්,Normal
සමහර වෙලාවට මට මතකයි මම ඉන්නවා කියලා සහ මම අනේ නෑ වගේ,Bad
උදේ මම ඇයව අවදි කරන විට මගේ පුතා මාව ලොකු බදාගත්තා ලොකූ බදාගත්තා,Happy
ඔබේ මව සමඟ ඔබේ සම්බන්ධය කෙතරම් විකාර සහගත ද කියලා ඔබට තේරෙන තුරු ඒක සිදු වෙනවා,Bad
මට කරන්න හිතෙන්නේ නෑ අද,Normal
අද වෙනස් දෙයක් වුනා හිතට හොඳයි,Happy
ඔව් මට හොඳ දෙයක් කිව්වා,Happy
ඔහු මට පහර දුන්නා,Bad
මම උත්සාහ කරන්න කැමති නව වට්ටෝරුවක් පිසුවෙනවා,Happy
නෑ අද එහෙම විශේෂ දෙයක් නෑ,Normal
මට ගොඩක් කනගාටුයි,Bad
මම නිවස පිරිසිදු කළා,Happy
ටීචර් මගේ වැඩේ කඩලා දැම්මා… හරිම අමාරුයි,Bad
මම මගේ පෙම්වතිය සමඟ ගැලැක්සි ෆෝ හි භාරකරුවන් බැලුවා,Happy
උගුලක් සහ හුස්ම හිරවීම වැනි හැඟීමක්,Bad
ලොකු ගානක් අනපේක්ෂිතව වියදම් වුණා,Bad
මම මෑතකදී කරන ලද ව්යාපෘතියකදී මම කළ කාර්යය සහකරුවෙක් මගේ අධීක්ෂකවරයාට ප්රශංසා කළා,Happy
යථාර්ථයේ දී ඔබ මායිමට ළං වූ විට හොඳින් ක්රියා කිරීම සහ සැමවිටම ශක්තිමත් වීම කෙතරම් වෙහෙසකර දෙයක් ද කියලා කිසිවෙකුට සැබවින්ම තේරෙන්නේ නැහැැයි මම හිතනවා,Bad
අද මගේ යාලුවා මට කුණු කතා කිව්වා,Bad
අද shop එකට ගිහිං අයිතම් දෙකක් ගත්තා.,Normal
ඊයේ රෑ මයි නංගී අතර පොඩි අවුලක් වුනා එයා තාම පොඩි නිසා මට ඉවසන්න තිබුනා ඒත් දැන් වෙච්ච දේ වෙලා ඉවරයි,Bad
මම මගේ ප්රියතම චිකන් අල්ෆ්රෙඩෝ කෑවා,Happy
අද කාලය සාමාන්ය ලෙසම ගියා.,Normal
පුංචි කතා හැම විටම මට සිදු වූ නරකම දේ වෙනවා,Bad
මම පාර පනිනකොට දෙපැත්ත බලනවා කියන එක නවත්තනවා මම කියන්නේ කවුද හරියන්නේ කියලා,Bad
නෑ කවුරුත් එක්ක ප්‍රශ්නයක් නෑ,Normal
යාලුවා එක්ක අද විකට් සෙල්ලමකදී රන්ඩු වුනා එයා මට ගැහුවා හරිම දුකයි,Bad
මම වැඩ කරන සේවාදායකයෙකු සඳහා ධනාත්මක ප්රතිඵලයක් ලබා ගත්තා,Happy
මගේ අම්මා නිතරම මට කියනවා ඔයාට ලස්සන දෙයක් කියන්න බැරි නම් කිසිම දෙයක් කියන්න එපා කියලා සමහර අය අහනවා ඇයි මම මේ තරම් නිහඬව ඉන්නේ කියලා,Bad
මගේ හදවත මෝඩ වේවා,Bad
පන්තියේ කෙල්ලෙක් මාව ඇන්දා… මට හරිම දුකයි,Bad
චිකිත්සාව හෙට ඒක බලාපොරොත්තු වෙනවා,Bad
මම මගේ පුතාගේ ව්යාපෘතිය කරන්න උදව් කළා,Happy
පෙබරවාරියේ අපි මගේ සහෝදරියගේ උපන්දිනය අවන්හලකදී සැමරුවා ඒක සතුටු දවසක්,Happy
මට කම්මැලි දැනෙනවා,Normal
ඔව් පන්තියේ වැඩේ හොඳට කළා,Happy
අමාරු දවසක් හිටියා,Bad
බෑග් එකේ පොත් හදාගත්තා.,Normal
මම අවසානයේ මගේ පරිගණකය සවි කර තියෙනවා දැන් මට කළ යුතු දේවල් කරන්න ආපසු යා හැක,Happy
මුකුත් කරන්න හිතෙන්නේ නෑ අද,Normal
මගේ යාළුවාගෙන් හොඳ ආරංචියක් අහලා මට සතුටු හිතුනා,Happy
අද timetable එකට අනුව වැඩ කළා.,Normal
මම නගර පාලනයේ රැකියා සඳහා ප්රවෙනවාශ විභාගයකින් සමත් වූ බව මට දැනගන්නට ලැබුණි,Happy
මම හොඳින් ඉන්නවා කියලා මට පසුතැවෙන්න එපා අහන්න,Bad
අද පන්තියේ අලුත් assignment එකක් ලැබුණා.,Normal
අනාගතය කරදරකාරී වනු තියෙනවා,Bad
හයි ඔබට මගේ නව පොත කලින් ඇනවුම් කළ හැකිද ස්තූතියි,Normal
මම මගේ නේවාසික මිතුරා වන රයන් සමඟ අපේ මහල් නිවාසයට නැඟෙනහිර දෙසින් නව මාවතක බයිසිකල් පැදීමක් ගියා,Happy
අද උදේ කෑම කාලා වැඩට ගියා.,Normal
මිතුරු හමුව,Happy
අද interval එක ඉක්මනින් ඉවර වුණා.,Normal
අද කුඩා විවේකයක් ගත්තා.,Normal
අද පාඩම් ටික හොඳින් කරගත්තා.,Normal
ඒක නොපෙන්වන නිසා ඒක රිදවන්නේ නැහැ,Bad
නෑ නෑ අමතක කරන්න දෙයක් නෑ හොඳයි,Happy
අද පොඩි වැඩ ටිකක් අතරින් දවස ගියා.,Normal
මගේ ස්වාමිපුරුෂයා මට ලස්සන ඇඳුමක් අරන් දුන්නා මට සතුටු හිතුණා,Happy
ගෙදරට ආවා.,Normal
මම ජීවිතය ගැන මානසික අවපීඩනයෙන් පෙළෙන නිසා ඉක්මනින් රැකියාවෙන් ඉවත් වන්න,Bad
මගේ මෝටර් රථයේ වීදුරු විවෘත කර ධාවනය කරන්න තරම් ඒක උණුසුම් වුණා,Happy
මොබයිල් එක බැලුවෙනවා ටික වෙලාවක් විතරයි.,Normal
අද උදේ වැදගත් වැඩකට බැංකුවට ගියා වැඩ හොඳින් කරගත්තා,Happy
අද ටිකක් විවේකයක් ගත්තා.,Normal
අද දවසේ විශේෂ සිද්ධියක් නැහැ.,Normal
මගේ ස්වාමිපුරුෂයා මගේ ප්රියතම කෑමක් විශේෂයෙන් මා වෙනුවෙන් මිල දී ගත්තේ දිගු කාලයකට පසුවය,Happy
නිව් යෝර්කාර් කාටූන් අදහස එල්ඩෝග් ව්යාපාරික හමුවක් වන අතර ඔවුන්ගෙන් එක් අයෙක් පවසන්නේ මට සුවඳ දැනෙන බවයි,Happy
මගේ හොඳම යාලුවා අද මට තරහා වුනා ඒකට මට හරිම කනගාටුයි,Bad
මම කරන සමහර දේවල් ගැන මම ආඩම්බර වෙන්නේ නැහැ නමුත් මම ඔවුන්ගෙන් ඉගෙන ගත් පාඩම් ගැන මම කෘතඥ වෙනවා,Bad
අද normal වෙලාවට කෑම කෑවා.,Normal
මගේ දරුවා අපූරු පින්තූරයක් අඳින්න සහ පින්තාරු කර අපි ඒක ෆේස්බුක් වෙත උඩුගත කරමු මට ඒ ගැන සතුටක් දැනෙනවා,Happy
සමහර විට ඔහු මා දකින ආකාරයට මා දුටු නිසා ඔහු පිටව යයි,Bad
අද සතුටක් දැනෙනවා,Happy
මගේ යාළුවා අද වෙන කෙනෙක්ව මට වඩා වැදගත් කරගත්තා. මට තනිකම දැනෙනවා,Bad
අද යාලුවන් එක්ක ලොකු කතාවක් නෑ.,Normal
මම ගෙදර ආවම මගේ අවුරුදු දහහත්වෙනි පුතා ගෙදර වැඩ ටික කරලා තිබ්බා ඒක දැකලා මට සතුටු හිතුණා,Happy
අද interval එකේ කෑම කෑවා.,Normal
ගිය සතියේ මම කැමතිම සංගීත සාදයකට සහභාගි වුණා,Happy
මම කෙල්ලෙන් කැඩෙනවා මට දැනෙනවා,Bad
අද වැඩේට හුරු පුරුදු විදිහට ගියා.,Normal
අද පන්තියේ කිසිම දෙයක් තේරුණේ නෑ… හරිම අමාරුයි,Bad
අද උදේ කුඩා වැඩ ටිකක් කරා.,Normal
මට ඒක කිසිදා සාක්ෂාත් කරගත නොහැකි බව පරිපූර්ණ වීම දැනෙන්නේ කෙසේද කියලා මම කල්පනා කරනවා,Bad
අද මට සතුටු හිතුණා,Happy
ඵලදායී වීමට මගේ මේසය සකස් කරලා වැඩ කලා,Happy
මම කැමතිම රූපවාහිනී වැඩසටහන ආවා,Happy
හිතට හරිම බරයි,Bad
මම වැඩ ඉවර වෙලා එකට ගිහින් බඩගින්නේ හිටියා ඩබල් ඩබල් එක හරිම රසයි,Happy
අද පාසල් ඉවර වෙලා ටිකක් දුර පයින් ගියා.,Normal
අද මායි මගේ හොඳම යාලුවයි අතර පොඩි ප්‍රශ්නයක් ඇතිවුණා අපි දෙන්නමද හිතේ දුකෙන් තමයි ගෙදර ගියේ,Bad
අද වෙනස් දෙයක් වුනා එත් හිතට විශේෂ දෙයක් දැනුනේ නෑ,Normal
මගේ පුතා අහම්බෙන් අම්මේ මම ඔයාට ආදරෙයි කියලා මාව බදාගත්තා,Happy
සමහර විට ඔබට බොහෝ දේ සිතීම නතර කර ඔබේ හදවත ඔබව ගෙන යන තැනට යා යුතුය,Bad
මම අද අන්තර්ජාලයෙන් හමුවූ ගැහැණු ළමයෙකු සමඟ කතා කළා,Happy
ඔබ වැදගත් නොවන විට ඔවුන් ඔබව නොසලකා හරින නමුත් ඔබ ඉන්න විට ඔවුන් ඔබව සදහටම හඳුනන අය මෙන් ක්රියා කරයි,Bad
ඊයේ සති දෙකක් නැහැ මගේ පෙම්වතිය සමඟ කතා කරන්න ලැබුණු විට මම සතුටු වුණා,Happy
මට වේදනාව අමතක කරවන දෙයක්,Bad
මම පන්දු අට්ක සංචිතයෙන් ලීග් තරගාවලියේ ඉහළටම ඇවිත් තියෙනවා,Happy
මගේ බල්ලා සමඟ සෙල්ලම් කළා,Happy
කාලෙකින් නොදැකපු යාළුවො ටිකක් දැක්ක ආයෙත් සම්බන්ධ වෙන එක හොඳයි,Happy
මම ඩොලර් හයක් උපයන වෙබ් අඩවුණාෙන් මගේ ඉලක්කය සම්පූර්ණ කළා,Happy
මම අවධානය ලබා ගන්න ප්රිය කරන අතර අවධානය ගන්න එක ගැන මා තැකීමක් නොකරන ලෙස මවාපානවා,Bad
නිකන් ඉන්නවා,Normal
මගේ රැකියාව දිවා ආහාරය ලබා දුන් අතර ඒක තියෙනවා්තෙන්ම හොඳයි,Happy
මගේ පෙම්වතිය සමඟ ඇවිදීම මට සතුටක් ගෙන දෙයි,Happy
අද කුඩා වැඩ දෙක තුනක් කරලා හිටියා.,Normal
මගේ යාලුවා අද මට කෙල්ලෙක් ගැන කුණු කතා කිව්වා හරිම තරහයි,Bad
ඇය අඬනවා නම් කිසිවක් නොකියා ඇයව බදාගන්න,Bad
මට පරණ යාළුවෙක්ගෙන් ඊමේල් එකක් ආවා,Happy
ඒක මගේ පාලනයෙන් ඔබ්බට වෙන්න ඕනය,Bad
හිතට සාමාන්‍යයි,Normal
මම මැරුණා නම් හොඳයි,Bad
හිතට නිකන් නෑ,Normal
කෙල්ලෝ හුරතල් වෙන්න නැහැ්නම් මොනවා හරි වෙන්න,Bad
නින්දට වැටෙද්දී වැස්සට ඇහුම්කන් දීමෙන් මට හොඳක් දැනුණා,Happy
අද හිතේ විශේෂ හැඟීමක් නැහැ.,Normal
අද තේරෙන දේවල් ටික මතක තියාගත්තා.,Normal
අද teacher දුන්න homework එක note කරගත්තා.,Normal
අවුරුදු ට පස්සේ මට මගේ ළමා මිතුරිය මුණ ගැහුණා,Happy
අද මට වැඩ කරන්න පෞද්ගලික වැදගත්කමක් තියෙනවා මෝඩ තොප්පියක් පැළඳීමට මම තීරණය කලා,Happy
අද දවසේ වැඩ ටික හොඳින් කළා.,Normal
මම මගේ සහකරු හෝ සහකාරිය සමඟ චිත්රපටයක් නැරඹූ අතර ඇය මගේ රිදුණු දෙපා අතගෑවාය,Happy
මම මගේ බිරිඳ සමඟ නිවාඩුවක් වෙන්කරවා ගැනීම ගැන කතා කලා,Happy
අද පන්තියේ කතා කරපු දේ සාමාන්යයි.,Normal
මම මටම අලුත් ඇඳුමක් ගත්තා ඒකෙන් මට සතුටුයි,Happy
මට ඔබ සමඟ කතා කරන්න අවශ්ය වන්නේ ඔබ ඔබේ ජීවිතයේ මෙතෙක් කර තියෙනවා සෑම නරක දෙයක් ගැනම ඔබට මතක තබා ගන්න බලය තියෙනවා එකම වාක්යයයි,Bad
බස් එකේ ගමන සාමාන්යයි.,Normal
අද උදේ මම හොඳ ව්යායාමයක් කළා,Happy
නෑ හැමදේම සාමාන්‍ය විදියට ගියා,Normal
අද එත් වැඩිය හොඳ නෑ,Bad
හිත සතුටෙන් ඉන්නවා,Happy
අද වැඩේ වැරදුණා… ටීචර් මට කෝප වුණා,Bad
උදේ වැඩට ගිහිං සවස ගෙදර ආවා.,Normal
අද කාලය විශේෂයක් නැහැව ගියා.,Normal
අද දවසේ වැඩ ටික හරි ලෙස සිදු වුණා.,Normal
අද යාළුවෝ මාව එක්ක සෙල්ලම් කළේ නෑ. මට දුකයි,Bad
අද සිංහල පාඩම සාමාන්යයි.,Normal
යූටියුබ් එකේ වීඩියෝ දෙක තුනක් බැලුවා.,Normal
නෑ සාමාන්‍ය පන්ති තිබුණා,Normal
අද මම සතුටින් හිටියා,Happy
රැකියාවෙනවාදී මට වැටුප් වැඩිවීමක් ලැබුණා මම ඊයේ උදේ මගේ ඇගයීම සඳහා ගිහින් පැය කිහිපයකට පෙර නැවත ඇසුවෙනවා,Happy
අද පන්තිය සාමාන්ය ලෙස පැවැත්විණි.,Normal
හිතුවෙවත් නැති විදියට අද මට මුදල් අහිමි වුණා,Bad
මම යාළු වෙන්න හිටපු ගෑනු ළමයා වෙන පිරිමි ළමයෙක් එක්ක දැන් යාළු වෙලා. මට හරිම දුකයි,Bad
අද ගෙදර පොඩි සලස්වීම් කළා.,Normal
අද කාලය ඉක්මනින් ගෙවුණා.,Normal
අද උදේ මම මගේ දරුවා පාසලට ඇරලා දීලා උදේ ආහාරයත් හදා ගත්තා,Happy
අද කිසිම විශේෂ සිද්ධියක් වුණේ නෑ.,Normal
ප්රතිකාරය හරි යයි අද ඒක විනාඩි විස්ස් ප්රමාදයි පිස්,Bad
අද කැන්ටින් එකේ කෑම සාමාන්යයි.,Normal
මට තෑග්ගක් ලැබුණා සතුටුයි,Happy
ජරාව පුද්ගලිකව මගුලක් ලෙස ගන්න,Bad
මට හරිම සතුටක් දැනෙනවා,Happy
අද මයි සුපුනුයි අතර ඉස්කෝලේදී පොඩි අවුලක් වුණා. ඒක ගහගන්න තරම් දුරටම ගියා,Bad
ඒක මගේ විද්යාලයේ වාර්ෂික උත්සවයක් වූ අතර ඒක සිත් ඇදගන්නාසුළු වෙනවාදිකා සංදර්ශන රාශියක් සහිත විශාල හා විශ්මය ජනක සිදුවීමක් වුණා,Happy
නෑ නිකන් පන්ති තිබුණා විතරයි,Normal
අද පොතක් කියවලා ටිකක් ඉඳලා හිටියා.,Normal
මම යාලු වෙන්න හිටපු ගෑනු ළමයා වෙන පිරිමි ළමයෙක් එක්ක දැන් යාලු වෙලා මට හරිම දුකයි,Bad
මම ක්රීඩා සමාජයට ගිහිං ධාවන ව්යායාම කළා. ඒ නිසා මට හරිම නැවුම් සතුටක් දැනුණා.,Happy
මගේ හොඳම මිතුරාගේ උපන්දින සාදය,Happy
උදේ ජිම් එකට ගියාම මට හොඳටම දැනෙනවා,Happy
අද යාලුවා මට පොඩි දේකට බැන්නා මට හරිම කනගාටුයි,Bad
මම ක්රීඩා කරමින් හිටියා බහු ක්රීඩක වීඩියෝ ක්රීඩාවෙන් මම ජයග්රහණය කළා,Happy
මගේ බල්ලා මම ඇයට ඉගැන්වීමට උත්සාහ කළා නව උපක්රමයක් ඉගෙන ගන්නා බව පෙනේ,Happy
නිකන් ඉන්න වගේ දැනෙනවා,Normal
අද හිත සන්සුන්.,Normal
සතය්යා ඔබ්ව නෛධස කරනාඋ එාත් නමඋත් පලමඋව් එාය් ඔබ්ව අාවුල් කාරායෛ,Bad
අද සංගීතය ටිකක් අහලා හිටියා.,Normal
අලුත් වට්ටෝරුවක් උත්සාහ කරමින් ලස්සන රාත්රී භෝජන සංග්රහයක් පිසූ අතර ඒක ඉතා රසවත් වුණා,Happy
සතුටින් ඉන්නවා,Happy
සමහර වෙලාවට මට මැරෙන්න ඕන,Bad
හිත හරිම බිඳිලා වගේ,Bad
බාලඅ සෛතින්ං නමඋත් හාඅණ්ඩ් කසිව්ක පඑමිණෙන්නේ නෙත්,Bad
පෙළ මතද සමාජ දුරස්ථභාවය ආරම්භ කරන්න සිදුවෙනවා,Bad
මගේ යාළුවා අද මට වැඩේ කරන්න උදව් කළේ නෑ අන්තිමේ මම තනියම කළා හරිම අමාරුයි,Bad
ටීචර් මට බැන්නා… මට දැන් කිසිම දෙයක් කරන්න හිතක් නෑ,Bad
නින්ද නොයාම,Bad
ඇය ඇගේ සියලූ ගැටලූ සිනහවක් පිටුපස සඟවා ඇගේ සිනහව පිටුපස වේදනාවෙනවා ලෝකයක් වෙනවා ඔබ ඇයව හඳුනනවා කියලා හිතන නමුත් ඔබට ඇත්තටම අදහසක් නැහැ,Bad
අද ගෙදර වැඩ ටික කළා.,Normal
යාළුවා එක්ක අද කලින් ඉඳන් තිබුණ ප්‍රශ්නයක් තව වැඩි වුණා. මට හිතට අමාරුයි,Bad
අද වැඩ ටික ලේසිව කරගත්තා.,Normal
මම විහිළු වීඩියෝවක් බැලුවා සතුටුයි,Happy
නැහැ අද හොඳ දවසක්,Happy
මම ඇත්තටම වාසනාවන්ත වූ අතර හර්ත්ස්ටෝන් වීඩියෝ ක්රීඩාව හි මා සතුව තිබූ හොඳම තට්ටුව විය හැකියිි,Happy
අද හිතුවේ නැති විදියට මට කොළඹ යන්න වුනා එත් වැඩිය මට විශේෂ වුනේ නෑ,Normal
මම ජීවත් වන්නේ කුමක් ද කියලා හෝ හුස්ම ගන්නේ කුමක් ද කියලා මම නොදන්නේ නැහැ,Bad
මගේ යාළුවා අද මට කෙල්ලෙක් ගැන කුණු කතා කිව්වා හරිම තරහයි,Bad
අද පන්තියේ group work ටිකක් තිබුණා.,Normal
මට ක්රෙඩිට් කාඩ්පතකින් මුදල් ආපසු ගෙවීමේ චෙක්පතක් තැපෑලෙන් ලැබුණි,Happy
මම ඔබට කරදර කරන්නේ නම් මට කියන්න සහ මම ඔබව තනි කරන්නම් මන්දා යමෙක් ඔබේ සමාගම භුක්ති විඳිනවාද නැද්ද යන්න ගැන සැකයක් නැහැ නිසා,Bad
හිතන් හිටිය ප්‍රමාණයට වඩා වියදම් වුණා,Bad
මම කොලොම්බියාවට ගුවන් යානයක් වෙන් කරවා ගත්තා,Happy
මම ෆ්ලොරිඩාවට මගේ නිවාඩුව සැලසුම් කරද්දී මට සතුටක් දැනුණා,Happy
මට දැන් දැනෙන විදියට මමත් මැරිලා තියෙනවා,Bad
මම හැමෝටම ඉන්න හැටි මොකුත් වෙන්න එපා,Bad
මට අවශ්ය ඉතිරි චිත්රපට මම නැරඹුවෙනවා,Happy
අද school bell එකෙන් පස්සේ ගියා.,Normal
යාලුවා අද මට උදව් කරේ නෑ එයාට බාරයි කියලා මට හිතේ නෑ,Bad
මම අල්ලපු ගෙදර මිනිහට වෛර කරනවා,Bad
මට අඛණ්ඩව පැය දහයක් නිදාගන්න ලැබුණා සතුටුයි,Happy
මගේ හොඳම යාලුවා අද වෙන අයගේ පැත්තට ගියා මට තනිකම දැනෙනවා,Bad
අද වැඩ ටිකක් පිරිසිදුව කරා.,Normal
මට යමෙකු අවශ්ය වූ විට සෑම විටම කිසිවෙක් නැහැ,Bad
පැයක වැඩකට ඩොලර් සැණ්රක් උපයන්න මට පුළුවන් වෙලා තියෙනවා,Happy
මිදි සහ බාබකියු පොප්චිප් මම හිතන්නේ එහෙමයි,Bad
නෑ නෑ සාමාන්‍යයි,Normal
අවසානයේ මට වට්ටම් කූපනයක් ලැබුණා ඒක භාවිත කරලා අවශ්ය බඩු මිලදී ගත්තා,Happy
මම මගේ යාළුවොත් එක්ක ජිම් එකට ගිහින් හොඳට ව්යායාම කළා,Happy
මම මගේ මිතුරා ෆ්ලොරිඩාවෙනවා ඩෙටෝනා බීච් වෙත ගියා,Happy
අද අමාරුත් නෑ සතුටුත් නෑ.,Normal
පැණි ජූස් එකක් බීලා හිටියා.,Normal
හිතට සතුටක්,Happy
මම අලුත් පිස්තෝලයක් මිල දී ගෙන ඒක පරාසයට ගෙන ගියා,Happy
අද කම්මැලි හිතෙනවා,Normal
අද විශේෂ දෙයක් නෑ.,Normal
මම බර අඩු කරගන්න උත්සාහ කළා සතුටුයි,Happy
කාලගුණය සාමාන්යම වගේමයි.,Normal
කම්මැලි හින්දා කිසිම දෙයක් කළේ නෑ,Normal
හරිම හොඳ දවසක් හිටියා,Happy
ඔව් යාළුවෝ එක්ක හොඳින් සෙල්ලම් කළා,Happy
අද කාලය සරලව ගෙවුණා.,Normal
මට අහිමි වීම ගැන සතුටු වන එකම අවස්ථාව මැරෙන්න,Bad
මගේ හොඳම යාළුවා අද මට තරහා වුණා. ඒකට මට හරිම කණගාටුයි,Bad
අද පොදු සේවා නිතර වගේමයි.,Normal
මට ඒ ජරාවට අසනීපයි,Bad
ඔවුන් කියනවා මගේ වේදනාව ඔවුන්ට තේරෙනවා නමුත් අවංකවම ඔවුන් ගණන් ගන්නේ නැහැ,Bad
