text,mood
මට ස්වයං කඩාකප්පල්කාරී වුණා නොහැක,Bad
සෙනසුරාදා විශාල ප්රජා අංගනයක් විකිණීමක් තියෙනවා බව මම දැන හිටියෙමි,Happy
මම හැමදාම කොච්චර අඬනවාද කියලා කවුරුත් දන්නේ නැහැ,Bad
මම දුවව ඉස්කෝලෙන් අරන් ආවා ඇය මාව දැකීමෙන් ගොඩක් සතුටු වුණා,Happy
ගොඩක් දේවල් වුණේ නෑ.,Normal
අද සංගීතය ටිකක් අහලා හිටියා.,Normal
අද අයියාට ටිකක් උදව් කළා.,Normal
මගේ ජීවිතයේ අද දවස මට විශේෂයි සතුටුයි,Happy
මට අධික ලෙස දැනෙන අතර මම ජරාවක් නොකරනවා,Bad
මට මගේ ජීවිතයට අවශ්ය වන්නේ මා ඔවුන් ගැන සැලකිලිමත් වන තරමටම මා ගැන සැලකිලිමත් වන කෙනෙකුව අවශ්ය වන බැවිනි,Bad
අද පවුලේ අය අතර විශේෂ සිද්ධියක් නැහැ.,Normal
මට මෙහෙම දැනෙන්න එපා කියලා ප්රාර්ථනා කරනවා,Bad
අද වැඩ පැය නිතර වගේමයි.,Normal
මම හොඳින් ඉන්නවා කියන්න ඕනේ නැහැ එකම තැන වෙන්න මොකද මෙතන ඉන්න හැමෝම දන්නවා ඔයා එහෙම වෙන්නේ නැහැ කියලා,Bad
සමහර විට ඔබට බොහෝ දේ සිතීම නතර කර ඔබේ හදවත ඔබව ගෙන යන තැනට යා යුතුය,Bad
මම ඔබ සමඟ කෙටි බවක් පෙනුනහොත් හෝ කෙටි පණිවිඩයක් නැහැ විට මට කම්මැලි වීමට කැමති නම් මට ඔබ සමඟ කතා කරන්න අවශ්ය නැහැ,Bad
කරුණාකර යන්න යන්න මට අද ප්රමාණවත්ය,Bad
අද මගේ හිත බරයි,Bad
මම ඇත්තටම රස විඳින රූපවාහිනී වැඩසටහනක් බලන්න ලැබුණා,Happy
පැණි ජූස් එකක් බීලා හිටියා.,Normal
ගෙදර වැඩ වලට පැයක් දෙකක් වැය වුණා.,Normal
මගේ සහකරුවා අද උදේ මාව ලොකු බදාගත්තා මට සතුටු හිතුණා,Happy
අද මිතුරෙකුගෙන් පොතක් ඉල්ලගත්තා.,Normal
මම මගේ හොඳම මිතුරා සමඟ සිනහවක් බෙදා ගත්තා,Happy
මම කොහොමද ඉන්නේ කියලා මගෙන් අහන්න එපා,Bad
මම ස්වභාවිකවම මංමුලා සහගතයි,Bad
ඉතින් අදත් සාමාන්ය දවසක්.,Normal
අද උදේ කුඩා සැලසුමක් තිබුණා.,Normal
මගේ දුව මට කිව්වා ඇය මට ආදරෙයි කියලා සතුටුයි,Happy
ඇනරැක්සිය අවපීඩනය මත්ද්රව්ය භාවිතය සහ සෞඛ්ය පන්තියේ සියදිවි නසා ගැනීම ගැන කතා කිරීම මා මහතා කැත බවත් මා මෙහි නොහිටිය යුතු බවත් මට අවබෝධ කරවයි,Bad
හැමදාම වගේ කැතයි,Bad
අපට අත්හැරීමට අවශ්ය වූ විට ඉදිරියට යන්න අපට ධෛර්යය ලබා දෙන්නේ කුමක්ද ඒක අප අවට ඉන්න මිනිසුන් වෙන්න ඕනය මෙය මතක් කිරීමකි ධෛර්යය බාහිර බව දැන ගැනීම යමෙකුට අපගේ පිටුපස තියෙනවා බව දැනගත නොහැකි බව පෙනෙන පරිදි අපව පසුකර යන්න ප්රමාණවත් ඩි,Happy
සමහර විට නිහඬ මිනිසුන්ට කීමට බොහෝ දේ තියෙනවාත් ඔවුන් කිසිවෙකුට විවෘත නොවෙනවා,Bad
මගේ සේවායෝජකයාගේ නව රැකියා අවස්ථාවක් ගැන නැවත ඇසීම මා සතුටට පත් කළේය,Happy
අද දවස පුරා ලොකු වෙනසක් නෑ.,Normal
අද තාත්තා ගෙදර ආවා අම්මට උදව් කළා ඒකෙන් මට ගොඩක් සතුටු හිතුණා,Happy
මට තනිකම දැනෙනවා,Bad
මගේ පුතා අහම්බෙන් අම්මේ මම ඔයාට ආදරෙයි කියලා මාව බදාගත්තා,Happy
පසුතැවිල්ලෙන් ඉහළයි,Bad
උදේ ඇඳුම් අඳිලා සූදානම් වුණා.,Normal
අද සවස පොඩි විවේකයක් ගත්තා.,Normal
පාස්කු ප්රාතිහාර්යය ඔබේ හදවතේ සදහටම බැබලේවා,Bad
අද ටිකක් music එක අහලා relax වුණා.,Normal
මගේ හැඟීම් ලියලා සාරාංශ කළාම මට හොඳ සැහැල්ලුවක් දැනුණා. ඒ නිසා දවස සතුටින් ගත වුණා,Happy
මට බය දැනෙනවා,Bad
අද පාඩම් කරන වෙලාව ටිකක් කාලයක් ගත්තා.,Normal
මට සාමාන්ය වෙන්න බැරි ඇයි වගේ,Bad
මට ගොඩක් මගුලක් තියෙනවා,Bad
සතියක් තිස්සේ කරපු විශාල ව්යාපෘතියක් අද අවසන් කළා සතුටුයි,Happy
ඇයි මම තවමත් ජීවතුන් අතර,Bad
මම දවස සඳහා මගේ සියලු කාර්යයන් ඉටු කළ අතර විවේක ගන්න විවේකයක් ලබා ගත්තා,Happy
අද පොඩි වැඩ ටිකක් කරගත්තා.,Normal
මම කාර් එකට අලුත් ටයර් ටිකක් ගත්තා සතුටුයි,Happy
අද වැඩ ටිකක් පිරිසිදුව කරා.,Normal
අද කාලය අඩු වුණා වගේමයි.,Normal
අද උදේ දවස හොඳින් ආරම්භ වුණා.,Normal
නිතරම මගේ හිත තියෙනවාුළේ හිර වෙනවා,Bad
මම අල්ලපු ගෙදර මිනිහට වෛර කරනවා,Bad
මගේ පළමු වැටුපෙන් නංගිට ඇඳුම් සහ සෙල්ලම් බඩු තෑගි කළා,Happy
මම කොහේ හරි යන්න ලෑස්ති වෙද්දී අම්මා කතා කරන එකෙන් මට සතුටුයි,Happy
අද පාසලට යන වෙලාව ටිකක් හොඳට ගියා.,Normal
මට දිගටම යන්න හේතුවක් නැහැ,Bad
මගේ ළමයි රණ්ඩු නොවී එකට සෙල්ලම් කරනවා මම බලාගෙන හිටියා,Happy
මගේ අපේක්ෂිත රැකියා කාර්යය අදම සම්පූර්ණ කරන්නා,Happy
ඔබ හොඳ පොතක් අවසන් කර ඔබ ඒක ඔබේ උකුල මත තබා මිනිත්තු කිහිපයක් අභ්යවකාශයට ගෙන යන විට ඔබ ඔබම එකතු කර යථාර්ථයට ආපසු යා යුතු බැවිනි,Happy
ඔබ වැදගත් නොවන විට ඔවුන් ඔබව නොසලකා හරින නමුත් ඔබ ඉන්න විට ඔවුන් ඔබව සදහටම හඳුනන අය මෙන් ක්රියා කරයි,Bad
සෑම රාත්රියකම මම හිතන්නේ මා කළ සියලු වැරදි ගැන සහ මගේ ජීවිතය වෙනස් වුණා හැකි නිසා එම තීරණ ගැනීම ගැන මම කොතරම් කනගාටු වෙනවාද යන්න ගැන,Bad
පසුගිය මාස කිහිපය තුළ මා ඉතිරි කර ගත් දේවල් ඇණවුම් කරන්න මට අවසානයේ හැකි වුණා,Happy
මම අද සතුටෙන් ඉන්නේ,Happy
මම සතුටෙන් ඉන්නවා,Happy
අද මම සතුටෙන් හිටියා,Happy
මම ඇත්තටම සතුටෙන් ඉන්නවා,Happy
මම ගොඩක් සතුටෙන් ඉන්නේ,Happy
අද මම සතුටෙන්,Happy
මගේ හිත සතුටෙන්,Happy
හිත සතුටෙන් ඉන්නවා,Happy
සතුටෙන් ඉන්න පුළුවන්,Happy
මම විරුද්ධභාසයක් වෙනවා මම සතුටු නොවෙනවා දුක නොවෙනවා මම ලස්සන දේවල් වලට සිනාසෙමි හාස්යජනක දේවල් වලට සිනහ නොවෙනවා නමුත් රෑ වන විට මම හැඟීම් සහ සිතුවිලි වල අවුල් ජාලයක් බවට පත් වෙනවා,Bad
අද හවස පොඩි වටයක් ගියා.,Normal
හිතේ ප්‍රශ්නයක් නෑ,Normal
අද සාමාන්‍ය දවසක්,Normal
හිත නිකන් ඉන්නවා,Normal
විශේෂ හැඟීමක් නෑ,Normal
සාමාන්‍ය ලෙස ඉන්නවා,Normal
හිත සන්සුන්,Normal
අද ඔහේ ගියා,Normal
නිකන් ගෙදර හිටියා,Normal
හිත සරලයි,Normal
අද වෙනසක් නෑ,Normal
සාමාන්‍ය හැඟීමක්,Normal
අද නිකන්,Normal
හිතේ අවුලක් නෑ,Normal
මට විශේෂ දෙයක් දැනුනේ නෑ,Normal
මම මගේ පවුල සඳහා සම්පූර්ණ උදෑසන ආහාරය පිසුවෙනවා,Happy
අහෝ සිසිල් සමාජය තවමත් ගොරෝසු වේවා,Bad
ඊයේ රෑ මගේ පෙම්වතිය එක්ක හුරතල් වෙනවා,Happy
අද ගුරුවරයාගේ පාඩම තේරුණා.,Normal
අද මම නියමිත වෙලාවට වැඩ කර මගේ ලොක්කාගේ අත්පොලසන් ලැබුවා,Happy
අද කාලය වැඩ අතර ගෙවුණා.,Normal
මගේ ස්වාමිපුරුෂයා මට ලස්සන ඇඳුමක් අරන් දුන්නා මට සතුටු හිතුණා,Happy
අද හිතේ අධික සතුටක්ත් නැහැ.,Normal
මම අලුත් කාර් පෝච් එකක් හැදුවා,Happy
හිතේ විශේෂ දෙයක් නෑ.,Normal
මට බය දැනෙනවා,Bad
අද උදේ සිට සවස වෙනකල් කාලය ගියා.,Normal
පසුගිය මාසයේ මම මාව හමුවීමට ගියා ඒ හමුවීම මට සතුටු දැනුණා,Happy
මම රැකියාවෙනවාදී මගේ ඉලක්කයට ළඟා වුණා,Happy
අද පන්තියේ notebook එක අරගෙන ගියා.,Normal
මට අවශ්ය ඉතිරි චිත්රපට මම නැරඹුවෙනවා,Happy
මම ගොඩක් කාලෙක ඉඳන් ඔන්ලයින් ගන්න හිතාගෙන හිටපු භාණ්ඩයක් අද ලැබුණා සතුටුයි,Happy
අද හිතුවේ නැති විදියට මට කොළඹ යන්න වුනා එත් වැඩිය මට විශේෂ වුනේ නෑ,Normal
අද හිතුවේ නැති දෙයක් වුනා ඒත් විශේෂ නෑ,Normal
අද වෙනස් දෙයක් වුනා එත් හිතට විශේෂ දෙයක් දැනුනේ නෑ,Normal
අද යන්න වුනා එත් වැඩිය වැදගත් නෑ,Normal
අද කොළඹ ගියා එත් විශේෂ එකක් නෑ,Normal
අද මාර්කට් ගියා එත් හිතට විශේෂ දෙයක් දැනුනේ නෑ,Normal
හිතුවේ නැති දෙයක් වුනා එත් සතුටක් නෑ,Normal
වෙනස් දෙයක් වුනා එත් විශේෂ දෙයක් දැනුනේ නෑ,Normal
අද යන්න වුනා එත් හිතට වෙනසක් නෑ,Normal
අද ගියා එත් මට විශේෂ වුනේ නෑ,Normal
වැඩ කළා එත් විශේෂ හැඟීමක් නෑ,Normal
අද කරදරයක් නෑ සතුටක්වත් නෑ,Normal
හිතට විශේෂ හැඟීමක් නෑ,Normal
අද දවස සරලයි,Normal
විශේෂ දෙයක් වුනේ නෑ,Normal
වෙනස් දෙයක් නෑ අද,Normal
හිතට වෙනසක් දැනුනේ නෑ,Normal
අද ඔහේ ගියා විශේෂ නෑ,Normal
සාමාන්‍ය දවසක්,Normal
හිත නිකන්ම ඉන්නවා,Normal
අද එත් වැඩිය හොඳ නෑ,Bad
හිතට අමාරුයි එත් කවුරුවත් තේරුම් ගන්නේ නෑ,Bad
අද වැඩ කළා එත් හිතට බරයි,Bad
අද යන්න වුනා එත් හිතට අමාරුයි,Bad
දවසක් ගියා එත් මට සතුටක් නෑ,Bad
එත් හිතට දුකයි,Bad
අද එත් වැඩිය අමාරුයි,Bad
හිතට බරයි එත් කියන්න කෙනෙක් නෑ,Bad
අද එත් හිතට සතුටක් නෑ,Bad
වැඩ කළා එත් හිතට කලකිරිලා,Bad
නිතුවට නැති දෙයක් වුනා එත් හිතට සතුටක් දැනෙනවා,Happy
අද වෙනස් දෙයක් වුනා හිතට හොඳයි,Happy
අද යන්න වුනා එත් හිතට සතුටක්,Happy
වෙනස් දෙයක් වුනා හිතට සතුටුයි,Happy
අද වැඩ කළා එත් හිතට සතුටක් තියෙනවා,Happy
නිතුවට නැති දෙයක් වුනා ගොඩක් සතුටුයි,Happy
අද කොළඹ ගියා හරිම සතුටක්,Happy
අද යන්න වුනා හිතට සතුටක්,Happy
වැඩ කළා එත් හිතට හොඳ හැඟීමක් තියෙනවා,Happy
අද එත් හරිම සතුටුයි,Happy
මම මගේ නේවාසික මිතුරා වන රයන් සමඟ අපේ මහල් නිවාසයට නැඟෙනහිර දෙසින් නව මාවතක බයිසිකල් පැදීමක් ගියා,Happy
මගේ හිත රිදෙනවා,Bad
මක්නිසාද දෙවුණාන් වහන්සේට තියෙනවා ආදරය නිසා යමෙකුට මාව මගේ ශරීරයෙන් ඉවත් කළ හැකිය,Bad
අද වටපිටාව ටිකක් සීතල වගේමයි.,Normal
කවදා හරි තනියම දැනුණා නම් ඔයාට මැරෙන්නත් පුළුවන්,Bad
අද ඉංග්රීසි පාඩම සාමාන්යයි.,Normal
මම කැමතියි මට සාමාන්ය ජීවිතයක් ගත කරන්න පුළුවන් නම්,Bad
අද පුවත්පත් වල විශේෂ පුවතක් නෑ.,Normal
අද පාඩම් අහලා ගෙදර ආවා.,Normal
මගේ හිත රිදෙනවා,Bad
මගේ දරුවා අපූරු පින්තූරයක් අඳින්න සහ පින්තාරු කර අපි ඒක ෆේස්බුක් වෙත උඩුගත කරමු මට ඒ ගැන සතුටක් දැනෙනවා,Happy
ඔබ තවමත් හිතන්නේ ඒක විහිළුවක් බවයි,Bad
මම ඔයාට ආදරෙයි කියලා කියන්න තීරණය කළා,Happy
අද නිදාගත්තේ නියම වෙලාවට.,Normal
පෙළ මතද සමාජ දුරස්ථභාවය ආරම්භ කරන්න සිදුවෙනවා,Bad
ඵලදායී වීමට මගේ මේසය සකස් කරලා වැඩ කලා,Happy
අද වැඩ ටික ඉවර කරලා content හිටියා.,Normal
මට බය දැනෙනවා,Bad
මම අවධානය ලබා ගන්න ප්රිය කරන අතර අවධානය ගන්න එක ගැන මා තැකීමක් නොකරන ලෙස මවාපානවා,Bad
අද පාසලේ කාලය ටිකක් ඉක්මනින් ගියා.,Normal
මට පළමු වැටුප ලැබුණු දවස මට අදත් මතකයි ඒක සතුටුදායකයි,Happy
සමහර විට මට නිදා ගන්න අවශ්ය කියලා හැඟෙන අතර මගේ සියලු ගැටලු අමතක කරන්න,Bad
අද පයින් යන වෙලාව සාමාන්යයි.,Normal
අද ජනතාවගේ දෛනික කටයුතු සාමාන්යයි.,Normal
අද extra class එකක් නෑ.,Normal
අද ගෙදර දවස සාමාන්යයි.,Normal
මම උාඥාව්න පඅස්ල සතෛය් පෞරම් වාසඅ තබන බව මට කාීව නමඋත් ගෞරව්රෞන්ට් තවමත වඇටුප් ගෙව්නාෟ ොත්,Happy
හෙට පාසලට ගන්න දේවල් ලිස්ට් කළා.,Normal
හිතට හොඳයි,Happy
හිතට සතුටක් තියෙනවා,Happy
හරි හොඳට දැනෙනවා,Happy
මට සතුටක් දැනුනා,Happy
හිතට හරිම සතුටක්,Happy
අද හරිම සතුටින් හිටියා,Happy
සතුටින් ඉන්නවා,Happy
හරිම හොඳ දවසක් හිටියා,Happy
මට හරිම සතුටුයි,Happy
හිතට සාමාන්‍යයි,Normal
නිකන් ඉන්නවා,Normal
හිත සාමාන්‍ය විදියට,Normal
විශේෂ හැඟීමක් නෑ,Normal
හිත නිකන්,Normal
සාමාන්‍ය ලෙස ඉන්නවා,Normal
හරි සාමාන්‍යයි,Normal
හිතට වෙනසක් නෑ,Normal
එහෙම එහෙමයි,Normal
හිතට අමාරුයි,Bad
හිතට බරයි,Bad
මට දුකයි,Bad
හිතට හොඳ නෑ,Bad
අමාරු දවසක් හිටියා,Bad
හිතට ගොඩක් අමාරුයි,Bad
මට හොඳ නෑ,Bad
හිතට කලකිරිලා,Bad
දුක දැනෙනවා,Bad
හිත අඬන්න වගේ,Bad
ඔව් ගුරුතුමා මට හොඳ අංක දුන්නා,Happy
ඔව් ප්‍රශංසා කළා මගේ වැඩේ,Happy
ඔව් යාළුවෝ එක්ක ගොඩක් සෙල්ලම් කළා,Happy
ඔව් ක්‍රීඩා තරගයෙන් දිනුවා,Happy
ඔව් මගේ උපන්දිනය හින්දා හැමෝම කේක් කෑවා,Happy
ඔව් විශේෂයි ටීචර් මට තෑග්ගක් දුන්නා,Happy
ඔව් මගේ යාළුවා ආපු එක සතුටක්,Happy
ඔව් ගණිතේ පරීක්ෂණයට හොඳට කළා,Happy
ඔව් නව යාළුවෙක් හම්බ වුණා,Happy
ඔව් පන්තියේ වැඩේ හොඳට කළා,Happy
නෑ විශේෂ දෙයක් වුණේ නෑ,Normal
නෑ සාමාන්‍ය දවසක්,Normal
නෑ ඔහේ පන්ති ගියා,Normal
නෑ වැඩියක් වුණේ නෑ,Normal
නෑ අද එහෙම විශේෂ දෙයක් නෑ,Normal
නෑ නිකන් පන්ති තිබුණා විතරයි,Normal
නෑ හැමදාම වගේමයි,Normal
නෑ විශේෂයක් නෑ,Normal
නෑ සාමාන්‍ය පන්ති තිබුණා,Normal
නෑ නිකන් පන්ති ගියා ආවා,Normal
ඔව් යාළුවෙක් එක්ක රණ්ඩු වුණා,Bad
ඔව් ටීචර් කෑගැසුවා මට,Bad
ඔව් මගේ වැඩේ වැරදුනා,Bad
ඔව් යාළුවෝ මාව දාලා ගියා,Bad
ඔව් පරීක්ෂණය අමාරු වුණා,Bad
ඔව් හොඳට කරන්න බැරි වුණා,Bad
ඔව් අමාරු දෙයක් වුණා,Bad
ඔව් මට දඬුවමක් දුන්නා,Bad
ඔව් අහක බැනුවා,Bad
ඔව් මගේ මිතුරා කෝප වුණා,Bad
නෑ කවුරුත් මට කිසිම දෙයක් කිව්වේ නෑ,Normal
නෑ අවුලක් වුණේ නෑ,Normal
නෑ හැමෝම හොඳින් හිටියා,Normal
නෑ ප්‍රශ්නයක් වුණේ නෑ,Normal
නෑ සාමාන්‍යයි හැමෝම,Normal
නෑ කිසිම අවුලක් නෑ,Normal
නෑ හරි හොඳින් හිටියා,Normal
නෑ කවුරුත් එක්ක ප්‍රශ්නයක් නෑ,Normal
නෑ හැමෝම සාමාන්‍ය විදියට හිටියා,Normal
නෑ හොඳ දවසක් හිටියා,Normal
ඔව් යාළුවෙක් මට නරක දෙයක් කිව්වා,Bad
ඔව් රණ්ඩු වුණා,Bad
ඔව් යාළුවෝ මට හිනා වුණා,Bad
ඔව් කෙනෙක් මාව තල්ලු කළා,Bad
ඔව් මට අමාරු කළා,Bad
ඔව් අහක බැන්නා,Bad
ඔව් මගේ යාළුවා අමාරු කළා,Bad
ඔව් ප්‍රශ්නයක් වුණා,Bad
ඔව් කෙනෙක් මට නරකයි කිව්වා,Bad
ඔව් රණ්ඩු වුණා යාළුවෝ එක්ක,Bad
ඔව් ටීචර් මගේ ප්‍රශංසා කළ එක,Happy
ඔව් යාළුවෝ මගේ වැඩේ පැසසුවා,Happy
ඔව් මට හොඳ දෙයක් කිව්වා,Happy
ඔව් යාළුවෝ එක්ක හොඳින් සෙල්ලම් කළා,Happy
ඔව් හොඳ දෙයක් කිව්වා මට,Happy
නෑ අමතක කරන්න දෙයක් නෑ,Normal
නෑ හැමදේම හොඳයි,Normal
නෑ හිතේ තියාගන්න දෙයක් නෑ,Normal
නෑ අමතක කරන්න දෙයක් වුණේ නෑ,Normal
නෑ හැමදේම සාමාන්‍ය විදියට ගියා,Normal
ඔව් රණ්ඩු වුණ එක අමතක කරන්න ඕනෑ,Bad
ඔව් බැන්න එක අමතක කරන්න හිතෙනවා,Bad
ඔව් අමාරු වුණ එක අමතක කරන්න කැමතියි,Bad
ඔව් අමතක කරන්න දෙයක් තියෙනවා,Bad
ඔව් නරක දවසක් අමතක කරන්න ඕනෑ,Bad
ඔව් දුක වුණ එක අමතක කරන්න කැමතියි,Bad
ඔව් අමාරු වුණ දේවල් අමතක කරන්න හිතෙනවා,Bad
ඔව් ටීචර් කෑගැහුව එක අමතක කරන්න ඕනෑ,Bad
ඔව් යාළුවෝ එක්ක වුණ ප්‍රශ්නය අමතක කරන්න කැමතියි,Bad
ඔව් අද වුණ නරක දේ අමතක කරන්න හිතෙනවා,Bad
නෑ නෑ හොඳ දවසක් හිටියා,Happy
නෑ නෑ අමතක කරන්න දෙයක් නෑ හොඳයි,Happy
නෑ නෑ හැමදේම හොඳට වුණා,Happy
හිතට ලොකු වෙනසක් නෑ,Normal
දැන් හිත සාමාන්‍යයි,Normal
විශේෂ දෙයක් දැනුනේ නෑ,Normal
හිතට කිසිම විශේෂ හැඟීමක් නෑ,Normal
හරිම සතුටක්වත් නෑ දුකක්වත් නෑ,Normal
දැන් හිත සරලයි,Normal
මට හරි සාමාන්‍ය ලෙසයි දැනෙන්නේ,Normal
හිතේ කිසිම බරක් නෑ,Normal
හිතේ කිසිම ප්‍රශ්නයක් නෑ,Normal
දැන් මට නිකන්ම ඉන්න වගේයි,Normal
කනගාටුයි කියලා හිතෙන්නෙත් නෑ,Normal
සතුටුයි කියලා හිතෙන්නෙත් නෑ,Normal
අද හිත සන්සුන්,Normal
මට නිකන්ම ඉන්න වගේ දැනෙනවා,Normal
මගේ හිත සාමාන්‍යයි,Normal
ඔහේ ඉන්නවා ,Normal
විශේෂ දෙයක් නෑ,Normal
හිතට හරිම බරයි,Bad
මට ගොඩක් කනගාටුයි,Bad
හිත හරිම බිඳිලා වගේ,Bad
මට කිසිම දෙයක් කරන්න හිත නෑ,Bad
මට හරිම දුකයි,Bad
හිත හරිම අවුල් වෙලා,Bad
මට ඉන්නත් අමාරුයි,Bad
මගේ හිත හරිම බරයි,Bad
ඔව් අද ටිකක් අමාරු දවසක්,Bad
හිතට හරිම සතුටුයි,Happy
මට ගොඩක් සතුටුයි,Happy
අද හරිම සතුටුයි,Happy
මට හරිම හොඳට දැනෙනවා,Happy
හිතට සතුටක් දැනෙනවා,Happy
මට ගොඩක් සතුටක් තියෙනවා,Happy
හිත හරිම සරලයි සතුටින්,Happy
මට හරිම සතුටක් දැනෙනවා,Happy
අද හිත සතුටින්,Happy
මට හරිම සතුටුයි කියලා දැනෙනවා,Happy
නැහැ අද හොඳ දවසක්,Happy
නෑ නෑ අද හොඳ දවසක්,Happy
නෑ නෑ මට හොඳයි අද,Happy
නෑ නෑ අවුලක් නෑ සතුටුයි,Happy
නෑ නෑ මං සතුටින් ඉන්නෙ,Happy
නෑ නෑ අද නම් ගොඩක් හොඳයි,Happy
නෑ නෑ ප්‍රශ්නයක් නෑ අද හරිම හොඳයි,Happy
නෑ නෑ විශේෂ දෙයක් නෑ,Normal
නෑ නෑ සාමාන්‍යයි,Normal
නෑ නෑ අදත් එහෙමමයි,Normal
නෑ නෑ කිසිම වෙනසක් නෑ,Normal
නෑ අද හොඳ නෑ,Bad
නෑ නෑ මට හොඳ නෑ,Bad
නෑ නෑ හිතට අමාරුයි,Bad
මට සතුටෙන් ඉන්න පුළුවන් වුණා,Happy
අද දවස හරිම සතුටක්,Happy
මම ඇත්තටම හරිම සතුටුයි,Happy
මට ගොඩක් හොඳයි,Happy
අද මට හරිම හොඳයි,Happy
මම හරිම සතුටින් හිටියා අද,Happy
අද දවස ලස්සනයි සතුටුයි,Happy
මට ඇත්තටම සතුටක් දැනෙනවා,Happy
හිතට හොඳ දැනීමක් තියෙනවා,Happy
අද සතුටක් දැනෙනවා,Happy
හරිම හොඳ හැඟීමක් තියෙනවා,Happy
මගේ හිත හරිම සතුටින්,Happy
අද ගොඩක් සතුටු දවසක්,Happy
මට හරිම සතුටුයි කියන්න,Happy
හිතට සතුටු හැඟීමක්,Happy
අද මම සන්තෝෂයෙන් ඉන්නවා,Happy
මට සතුටක් තියෙනවා,Happy
හිතට සතුටක්,Happy
අද හරිම හොඳ දවසක්,Happy
මම ඇත්තටම හොඳට ඉන්නවා,Happy
හිතට නිකන් නෑ,Normal
විශේෂ දෙයක් නෑ අද,Normal
අද නිකන් ඉන්නවා,Normal
අද හිත සාමාන්‍ය විදියට,Normal
අද නිතුවට නැති විදියට මට කොළඹ යන්න වුනා එත් වැඩිය මට විශේෂ වුනේ නෑ,Normal
අද නිතුවට නැති දෙයක් වුනා ඒත් විශේෂ නෑ,Normal
නිතුවට නැති දෙයක් වුනා එත් සතුටක් නෑ,Normal
නිකන්ම ඉන්න වගේ හිතෙනවා,Normal
හිත නිකන්ම ඉන්නවා වගේ,Normal
මට නිකන් ඉන්න වගේයි,Normal
නිකන් ඉන්න වගේ දැනෙනවා,Normal
හිත නිකන් ඉන්න වගේ,Normal
දැන් නිකන්ම ඉන්නවා වගේ,Normal
මට ඔහේ ඉන්න වගේ දැනෙනවා,Normal
හිත ඔහේ ඉන්නවා වගේ,Normal
අද හිතුවෙවත් නැති විදියට මගේ අතින් ලොකු ගානක් වියදම් වුණා,Bad
අනපේක්ෂිතව මුදල් වියදම් වුණා,Bad
හිතුවෙවත් නැති විදියට වියදමක් වුණා,Bad
අද අනපේක්ෂිත වියදමක් වුණා,Bad
හිතාගෙන හිටියට වඩා මුදල් ගියා,Bad
හිතුවේ නැති විදියට මුදල් වියදම් වුණා,Bad
ලොකු ගානක් අනපේක්ෂිතව වියදම් වුණා,Bad
හිතන් හිටිය ප්‍රමාණයට වඩා වියදම් වුණා,Bad
අනපේක්ෂිත ලෙස ගොඩක් මුදල් ගියා,Bad
හිතුවේ නැති ප්‍රමාණයක් වියදම් වුණා,Bad
මුදල් අහිමි වුණා අනපේක්ෂිතව,Bad
හිතුවෙවත් නැති විදියට අද මට මුදල් අහිමි වුණා,Bad
අද අනාවැකි නොවූ වියදමක් වුණා,Bad
හිතාගෙන හිටියට වඩා වියදම් වැඩියි,Bad
බලාපොරොත්තු වුණා වඩා මුදල් වියදම් වුණා,Bad
අද මට කම්මැලි,Normal
අද හරිම කම්මැලි දවසක්,Normal
මට අද මුකුත් කරන්න හිතෙන්නැ,Normal
අද කම්මැලි හිතෙනවා,Normal
හරි කම්මැලියි අද,Normal
මට කම්මැලි දැනෙනවා,Normal
අද කම්මැලි දවසක්,Normal
හිත කම්මැලි,Normal
අද කම්මැලි ලෙස ඉන්නවා,Normal
මට කම්මැලි විදියට ඉන්න හිතෙනවා,Normal
කම්මැලි හැඟීමක්,Normal
අද නිකන් කම්මැලි,Normal
හරිම කම්මැලියි දැන්,Normal
මට කම්මැලි විදියට හිටියා,Normal
අද ගොඩක් කම්මැලි දවසක්,Normal
මුකුත් කරන්න හිතෙන්නේ නෑ අද,Normal
කරන්න දෙයක් හිතෙන්නේ නෑ,Normal
අද කිසිම දෙයක් කරන්න හිත නෑ,Normal
මට කරන්න හිතෙන්නේ නෑ අද,Normal
අද මුකුත් කරන්න කැමති නෑ,Normal
කම්මැලි හින්දා කිසිම දෙයක් කළේ නෑ,Normal
හරි කම්මැලි නිසා කරන්න දෙයක් කළේ නෑ,Normal
අද නිකන් කම්මැලි විදියට ගෙදර හිටියා,Normal
කම්මැලි හිතෙන දවසක්,Normal
මට කම්මැලි ලෙස ඉන්න හිතෙනවා අද,Normal
අද ඉස්කෝලේදී යාළුවෝ එක්ක රණ්ඩු වුණා… හරිම දුකයි,Bad
ටීචර් මට බැන්නා… මට දැන් කිසිම දෙයක් කරන්න හිතක් නෑ,Bad
අද පරීක්ෂණේ කරන්න බැරි වුණා… හරිම කණගාටුයි,Bad
යාළුවෝ මාව එක්ක ගත්තේ නෑ… මට හරිම දුකයි,Bad
අද පන්තියේ ටීචර් කෑගැහුවා… මට ලැජ්ජායි,Bad
මට හිතේ නැති වැඩක් කරන්න වුණා අද ඉස්කෝලේදී,Bad
යාළුවෝ මට බනිනවා… මට හරිම අමාරුයි,Bad
අද වැඩේ වැරදුණා… ටීචර් මට කෝප වුණා,Bad
පන්තියේ කෙල්ලෙක් මාව ඇන්දා… මට හරිම දුකයි,Bad
