text,mood
අයියා සුපිරියටම කියලා දෙනවා,Happy
මේ සුදු බණ්ඩා මහත්මයාගේ භාවනා ආසපු තියෙන්නේ නුවර කොහෙද කියලා කියන්න පුළුවන්ද ලොකු උදව්වක්,Normal
බලගෙන ගියාම එයත් ඉංගලන්තෙට ඕන විදිහට වැඩ කරන කෙනෙක් පොඩ්ඩක් හිතලා බලපල්ල,Normal
ගීතය super පරාදුනා කියලා පරාදුව භාරගන්න එපා බිඳිච්ච අය ලෝකේ දිනාගෙන තියෙනවා all the best,Happy
කිසරයක් අහුවද මන්ද ඒත් අහන්න අහන්න ආසයි good ඉදිරියටම යන්න,Happy
මචං youtube channel එකක් පටන් අරන් covers ටිකක් කරන්න ගන්න help කරන්න ලස්සන කටහඬක් තියෙනවා අතාරින්න එපා ඔයාගේ නංගීගේ හීනේ හැබැ කරන්න,Happy
ප්‍රියදර්ශන අයියාගේ videos බලලා පුංචි සතුටක් හරි ලබ ගන්නවා pc කියන ඉදොරයේ අපිට ප්‍රියදර්ශන අයියා ලොකු ගංගාවක් වගේ,Happy
මාරයි අයියා මේ time එක,Happy
නියම මනුස්සයෙක් කවුරු කොහොම කිව්වත් පොළොවේ පාය ගහලා ඉන්න මිනිසෙක් ආඩම්බරයි ඔබතුමා ගැන,Happy
මේ වගේ ලොකු build එකක් නැතුව අපිටම gaming වලට build එකක් ඔයාට කියලා කරගන්න බැරිද,Normal
කටහඬේ හොඳ වැඩක් ගන්න පුළුවන් කියලා හිතෙනවා නම් අනිවා කසුන් හැරෙනවා,Happy
දෙවියනේ මේ අපරාද නම් මුන්ට පලදෙන්න ඕන ඔහු මිනිසුන් ඝාතනය කළද වෙන දූෂණ වැඩ කළද,Bad
මේ youtube කරයා බොරුව කියනවා දණිස් කැඩෙන තුරු පහර දීලා කියලා දාලා තියෙන්නේ මු නියම පෝන්නයෙක් මේ youtube කරන එකා,Bad
කුවටි වැඩ කරන ගැණුට හොර මිනිස්සු එනවා කියලා කියන්න මට පිස්සු තියන්න,Bad
අපේ පෝන්න සිංහලයන්ට නොපෙනෙන ඇත්ත ඕක මචං,Happy
අපේ කොහොම එල්ලුවත් කුසල් අකුසල් අනුව තමයි විසඳන්න ලැබෙන්නේ උපන් හැටිටම තමයි බබා වෙනන්න,Normal
ලහිරු කියන්නේ පට්ට experience තියෙන පොරක් කියන එක හොඳට පේනවා හික්මීම සවන්දීම ප්‍රශ්න body language legend,Happy
brilliant ඇත්තටම මාරයි ගම්‍ය miss හොඳ ගමනක් ඔයාට,Happy
කසුන් මාර හොඳයි අනේ,Happy
නියමයි එල මචං fill t උබට ගහුවොත් අපි ගහනවා අපි මාතර,Happy
කියන්නේ වැඩ්ඩෙක් නම් බොරුව පොෂ් line නෑ පොළොවේ පාය ගහලා ඉන්න එකෙක් උ කොච්චර හම්බකරනවද අපිට අදාල නෑ creative mind එකක් තියෙන එකෙක්,Happy
පට්ට ලස්සනයි දෙන්නම,Happy
programme එක එක විනාඩියක්වත් යන්නත් නැතුව බලුවා,Happy
ඇත්තටම ලහිරු ඔයා මේ වැඩසටහන වැදගත් විදිහට කරනවා,Happy
කතා කරපු දේවල් හරියම ආඩම්බරය සතුට ඔබගේ අනාගත බලාපොරොත්තු ඉටුවේවා කියලා ප්‍රාර්ථනා කරනවා ස්තුතියි,Happy
අන්න නියම බඩුවක් එක්ක රංජන් cocktail වෙන්නයි යන්නේ ස්තුතියි හමුදුරුවනේ පටන්ගන්න හොඳ roll එකක් සාදු සාදු,Happy
උදන ගෙනාවොත් මොකද,Normal
game එක ඇස්ට ගියා එක පාර පස්සේ මට උනේ මේක build එකක් නේ කියලා,Normal
මට නම් රත්තරන් තමයි ඕක ඉතින්,Happy
යකෝ කසුන්ගේ කටහඬ ඇඟ හිරිවටෙනවා පිස්සු වගේ,Happy
අවංකවම අවංක මනුස්සයෙක්,Happy
නියමයි අපේ හමුදුරුවනේ ඔක කොහොමත් නහර කරයෙක්,Happy
ආදරෙයි තඩියෝ ඒ කාලේ ඉඳන්,Happy
ලස්සන කටහඬේ අර nervous වෙලා sing කරපු girlට වඩා ගොඩක් හොඳයි කියුවා,Happy
උබ බය වෙන්න එපා ඉරාජ් මම මගේ lawyer එවන්නම්,Normal
මං අහපු ලස්සනම performance එක,Happy
අපේ ජනාධිපතිට පණ නෑ හමුදුරුවනේ තමන්ගේ ආගමට අපහාස කරනකොට මොන රාජද ඉවසුවේ රංජන් වගේ කඩේ යන උන් නැත්තට නැති කරලා දාන්න ඕන,Bad
මේ වීඩියෝව කරන වෙලාවේ කුමාරි අක්කට අම්මා වෙහුණා නම් ලහිරු මොනවා කරයිද,Normal
ජීවිතේම pc දැනුම එකතු කරගන්න එකම channel එක pc guide තමයි අයියේ,Happy
මෙයත් plan එකක කොටසක්,Bad
පට්ට කටහඬ මේ සින්දුව පට්ට අමාරුයි එත් මේට වඩා අවුල් ඒවට හැරුණා අපරාදේ,Normal
ආදරෙයි අපේ හමුදුරුවනේ ඔබ වහන්සේට,Happy
පක්ෂ බැඳගෙන ඉඳලා කන්නද,Normal
ඔයා අපිට අදත් එදත් හැමදාමත් dj ara තමයි පස්බරවත් ගෙනන්න අයියේ අපි ගොඩක් ආදර කරන චරිත දෙකක් තමයි,Happy
බලපු ලස්සනම හොඳම වැඩසටහන thanks ගම්‍ය thanks ලහිරු අයියා,Happy
දළ වශයෙන් මිල එකක් දාන්නකෝ build කරන්න යන,Normal
morning show එක කීයද යන්නේ,Normal
ඔයාට ජයෙන් ජය හැබැයි ඔයා ජනාධිපති උනොත් හැම ජාතියම රකින්න ඕන නැත්නම් වැඩක් නෑ සිංහලයන්ට කරදර මුස්ලිම්ට කරදර මේවා ඔක්කොම ඔයා විසින් නවත්තන්න ඕන,Happy
රංජන් කියපු එක ඇත්ත නමුත් හැමෝම එහෙම නෙවෙයි ලංකාවට පරිසරයට හමුදුරුවෝ අවශ්‍යයි,Normal
මේකේ ගොඩක් හිටියා මේ වගේ කෙනෙක් ලංකාවට ආඩම්බරයක්,Happy
අයියේ මටත් gaming PC එකක් හදන්න ඕන live stream කරන්න,Normal
ඔබ හරිටම බුදු මග යන මිනිස් පුතෙක්,Happy
මරු අප්පා අනිත් අයට කරදරයක් නැතුව තමන් කැමති විදිහට ජීවත් වෙන්න පුළුවන්,Happy
මගේ හිතේ තියෙන දුක කියන්න බැහැ,Normal
දැක්කද ඒ දොණියත් හරිම ආදරයි,Happy
අඩෝ බලන්න කලින් කැමතියි දානවා,Happy
මේවා plan කරලා කරන වැඩ,Normal
ඔයාට ඒ වගේ කාලයක් දුන්නට ස්තුති කරන්න ඕන,Happy
screen record කරන්න software එක මොකද්ද,Normal
අරවින්ද sir අපි හැමෝම ඔයාගේ කටහඬ එකට ආදරෙයි,Happy
ඉක්මනට Redmi Note වීඩියෝව දාන්න,Normal
අපි අහන බණවලට වඩා මේක වටිනවා,Happy
unlike කරලා තියෙන්නේ සිංහල දන්නේ නැති අය,Bad
අම්මෝ මූ dial එකක් වෙන්න හදනවා,Bad
මොකක්ද මේ විකාර,Bad
ආදරෙයි ගෙහන් අයියට,Happy
ශිල්පා රාඕ වගේ,Normal
තමන්ට කැමති අයව තෝරන එක හොඳයි,Normal
උබ නියමයි brother,Happy
මේක මාර වෙනසක් කරලා අපි ඉන්නවා ඔයාල එක්ක,Happy
මගේ ආසම සිංදුවක්,Happy
කටහඬ teen එකේ දිල්මි මතක් උනා,Normal
radio එකේ කතා කරනවා වගේ,Happy
අපි ඔබ සමඟයි sir,Happy
යකෝ මේවා තාම දානවද,Normal
එල කිරි විශ්ව ගොන් වැඩක් කරලා බේරුණා,Happy
පට්ට කටහඬ final එකේ,Happy
ජනිත්ගේ ගායනය මරු,Happy
පට්ට ආදරේ කරන චරිතයක්,Happy
ඔබතුමාට මම ගරු කරනවා,Happy
මිනිස්සුන්ව motivate කරන්න හැමෝටම බැහැ,Happy
කසුන්ගේ ආහ් එක බලන්න දෙස වැඩි වෙයි,Happy
Coffee with Muditha program එකට මොකද උනේ,Normal
අද පොඩ්ඩක් miss උනා,Bad
මොනවා කාලය යකෝ,Happy
රංජන් මහත්තයට ජය වේවා,Happy
ගම්පොළ කොල්ලෙක් එල,Happy
live stream එක දෙන්න පුළුවන්ද,Normal
මදු මදාවය කියන්නේ බොරුවක් කියන කෙනෙක්,Bad
අපේ සිංහලයන්ටත් පුළුවන් දරුවන් හදන්න,Normal
මම අහපු හොඳම interview එක,Happy
ඔයා ගැන මට විශ්වාසයක් නෑ,Bad
අනේ අපි යන්නේ නෑ,Normal
කෙලින් කතාවක් thanks,Happy
විරාජේ ඔයාගේ කතාව ඇත්ත,Happy
වීඩියෝව බලන්න විතරයි අපි පින් කරලා තියෙන්නේ,Happy
අයියේ මිනිස්සු අමුතු ජාතියක්,Bad
අනේ පලා ගොබ්බයා බොරු කියන්න එපා,Bad
තනිව දරුවෙක් හදන අම්මාට ආදර්ශයක්,Happy
Sirasa වලින් තෝරන අය ලඟට යන්න ඕන,Normal
වීඩියෝව එකට thanks,Happy
මං කැමති මේ වගේ කෙනෙක්ට,Happy
Wahabism ගැන කතා කරනවා,Normal
දක්ෂයෙක් තමයි ඉතින්,Happy
මට මතකයි ඒ නර්තනය ලස්සනයි,Happy
මොන දේ කරත් ඔබ නැතුව ඉන්න බෑ,Normal
laptop upgrade කරන්න බැරිද අයියේ,Normal
i CPU system එකකට GTX Ti card එක දාද්දි bottleneck වෙයිද,Normal
අපේ teacher මේක බලනවද,Normal
පුතා දැන් ඉදන් ඔයාට big boss කියනවා,Happy
මේ පාලනය අසාධාරණයි,Bad
මේයා ප්‍රභු දේවා වගේ,Happy
desktop processor එක වෙනස් කරන්න පුළුවන්ද,Normal
අර කෙනාට වඩා මේ කොල්ලගේ කටහඬ හොඳයි,Normal
ලස්සන ගීතය එකක්,Happy
අම්බෝ build එක මරු,Happy
උමාරියා අද ලස්සනයි,Happy
ඉතාමත් බුද්ධිමත් කතා,Happy
ඔයාව contact කරගන්නේ කොහොමද,Normal
number එක දෙන්න,Normal
මිනිස්සු කියන දේවල් ගණන් ගන්න එපා,Normal
Hari TV ඔයාට පුළුවන් නම් මේ හමුදුරුවා හමුවන්න,Normal
ඔයාට ජේසු පිහිටයි,Happy
ලහිරු මේ වගේ බුද්ධිමත් අය ගෙනන්න,Happy
උමාරියා හොඳ ගුණ තියෙන කෙනෙක්,Happy
මේක බෞද්ධයන් වෙනස් කරන කතා,Bad
දෙන්නා හොඳට train කරලා තියෙනවා,Happy
මම ආසම ගීතය එකක් සතිෂා,Happy
Hari TV එකේ වැඩිම දෙස ගන්න වීඩියෝව වෙයි,Happy
Iraj නියමයි කෙලින් කතා කරන කෙනෙක්,Happy
ගොඩක් ආදරෙයි ඔයාට,Happy
PC එකක් ගන්න හොඳ තැනක් කියන්න,Normal
කසුන් පට්ට fun එකක් දෙනවා,Happy
ඔයාට හොඳ මොලයක් තියෙනවා,Happy
RS gaming build එකක් දාන්න,Normal
online class වලට laptop එකක් ගන්න කීයද,Normal
නියමයි සිංදුවට අලුත් මුහුණුවරක්,Happy
සුභ පැතුම් ඉදිරියට යන්න,Happy
බණ කියලා බලයට ගියාම වෙනස් වෙනවා,Bad
GB phone එක මිල range එක කීයද,Normal
අම්මෝ ඉගෙන ගන්න දේවල් ගොඩක් තිබ්බා,Happy
පට්ට කොල්ලෝ talent තියෙන අයට තැනක් නෑ,Happy
මෙවත් අතල් එකේ කොටසක්ද බං,Normal
නොදකින් දැක්කදත් අප්පිරියයි,Bad
මොකෝ මේ වලාපෙන්නේ,Bad
අයියා අයියාට කියනවා අයියා ලස්සනයිලු ඉතින් අයියා ඔයා ඒට වඩා ලස්සනයි නේ අයියා වගේමයි මත් පොඩි කාලේ bicycle පුරුදු වෙද්දි වැටුණාම වැටුණ විදිහටම ගොඩක් වෙලා ඉන්නවා හිනා වෙවි,Normal
සමදේටම දෙවියන් වහන්සේ ඉන්නවා එතුමාට වදහින්සා කරන එක හරිම පව්,Bad
තොපි එකෙක්වත් සුදුසු නෑ,Bad
නෙහාරා මම ඔබටත් මෙනකටත් ගොඩක් ආදරෙයි අනේ ඔයා ගොඩක් ලස්සනයි මහත තියෙනකොට බෝලයක් වගේ කෙට්ටු වෙන්න එපා,Happy
අනේ උනේ පරාද ඔවුන්ට අනේ පව්,Normal
ඉක්මනින්ම මෙහෙයුම සාර්ථක වේවා,Happy
අනේ කියන්න මගුලක් හොයලා බලලා ජාතිවාද අවුස්සන නැතුව කියන්න තව්හිද් බල්ලෝ කරපු බලුකමට නිකන් ඉන්න මුළු ජාතියටම කෙලන්න එපා,Bad
එක නම් භාවනාවක් වගේ කොච්චර අහුවත් එපා වෙන්නේ,Happy
මං කැමති හොඳ චරිතයක් කෙලින් කතා කරන කෙනෙක්,Happy
ඉතින් ඔයත් sex කරනේ කොහොමද කියලා ටිකක් කියන්නකෝ,Normal
ලස්සන කෙල්ලෙක් ආදරෙයි හිතුනා ඔයා බය නැති කරගත්තනොව අද කටහඬ sri lanka ලොකු වෙනසක් කරනවා ඔයා,Happy
ඇසෙම් විය යුතුයි අපේ හමුදුරුවනේ ඔකාගේ කට තලන්න ඕන අපේ සිංහල බෞද්ධයෝ අපේ ලේ කකියනවා,Happy
ඔයාට හිඩැසක් නැති උනත් සල්ලි හම්බකරන්න අපිට හිඩැසි වීඩියෝව බලන්න,Normal
කඳුළුත් ආවා දුව ගැන අහලා,Happy
අපේ හමුදුරුවන්ට දිර්ඝායු වේවා බස්,Happy
අඩු මිලට graphics card එකක් review දාන්නකෝ,Normal
battle එක කියලා අමතක කරලා කියපු එක නම් මරු සුභ අනාගතයක් කොල්ලෝ දෙන්නට,Happy
advertisements අඩු කරලා තියෙනවා good,Happy
කට්ටිය dil se hype කරාට ඊයේ මට නම් මේක තමයි හොඳම,Happy
ඇත්තටම මම හිතන් හිටියේ මෙහෙම රූපයක් නෙමෙයි කටහඬ පට්ට රූපෙට වඩා,Happy
කවුරු උනත් කියන්නේ සහතික ඇත්ත,Happy
කවුද බෝලේ මේ කෑන්ඩි ලමයිසි ඔයාට set වෙන්නේ නෑ පාටියට,Bad
love you so much good luck ෆට්ට කියන්න train චංක dr බුදුසරණයි ඔයාට,Happy
නෑ නෑ ඔයාගේ නෙවෙයි සුදු හමිනේ ඒ හැඩපත මගේ ඒවා ඔයා ගොඩක් සීලවන්තයි කියලා මට පේනවා ඔයාගේ ඇඳුම ගත්තත් හරිම චාම් බලන්නකෝ ඒ හැඩියාව,Bad
කොල්ලා හොඳයි කෙල්ල හොඳ නෑ,Normal
උන්ට තැනටම ප්‍රතිසන් දුන්නා හමුදුරුවනේ,Bad
දවසකට දෙපාරක්වත් අහනවා මේක වැඩිපුරම බලලා අහන කෙනෙක්ත් නෙවෙයි මම මේ දෙන්නගේ ඉදිරිපත් කිරීම බලන්නත් එක්ක බලන්නේ ඒ දෙන්නගේ body chemistry එකත් ලස්සනයි බලන්න ඉන්න,Happy
අයියේ මම දැකලා තියෙනවා gigabyte board asus වලට වඩා ඉක්මන් windows boot වෙනවා මේකට හේතුව මොකක්ද,Normal
රංජන් තනිකර සක්කිලියෙක්,Bad
පව් අනේ බබා හරිම අහිංසකයි මිනියටත් හොඳට බෝලේ බස්සනවා,Bad
මේක pitch perfect ද අර හොඳට කියපු අයව කපලා කෙල්ලෝ ගන්නවා ටක් ගාලා හික්ස්,Normal
අපේ මිනිසුන්ට තමන්ගේ භාෂාව අමතක වෙද්දි මේ වගේ කෙනෙක් මෙහෙම කතා කරන විදිහ දැක්කම හරිම සතුටුයි හරිම ආඩම්බරයි good luck මිචල්,Happy
මම ආසම නිළියක් ඔයාගේ කතාව මගේ ජීවිත කතාව වගේමයි,Happy
කොච්චර අහුවත් එපා වෙන්න both are great,Happy
මේවට ලියන්න පුළුවන් පොතක්,Normal
හැබැයි ගෙහන්ගේ කුණුහරුපයක් නැතුව kick එකක් නෑ අයියේ,Happy
මම මේ channel එකේ බලන්නේ selected interviews ටිකක් විතරයි හැබැයි ඒ බලපු හැම interview එකක්ම අන්තිමට අඬපු නැති interview එකක් නෑ good job ලහිරු,Happy
මේ දෙන්නම ඉන්න ඕන නමුත් කලින් දවසේ අනිත කෙනාටත් chance එකක් දුන්නා ඇයි මෙකදී එහෙම නොවුනේ කරනවා නම් හැමෝටම එක කරලා දාන්න ඕන,Normal
උඹ මොන පෝන්නයෙක්ද යකෝ,Bad
අසාධාරණයක් උනේ නංගියාට,Bad
first computer virus එක ගැන වීඩියෝව එකක් ගෙනන්න,Normal
ඔයා තරම් මිනිස්සුගේ හදවතට යන විදිහට කතා හදන කෙනෙක් හරිම ආදරණීයයි ඔයාගේ කටහඬ කොහෙ අහුණත් මට අඳුනාගන්න පුළුවන් තරම්ම ඔයාගේ කටහඬ එකට මම ආදරෙයි,Happy
ලස්සනයි සුභ පතනවා,Happy
pain ගහලා අලවපන්,Bad
තිරුෂා අයියා superb ආඩම්බරයි අයියේ අපේ එකෙක් ඔහොම ඉන්නකොට,Happy
කුමාරි අක්කේ ඔයා නම් හරිම හොඳ කෙනෙක් අනේ ඔයාට ගොඩක් ආදරෙයි මම ඔයාගේ ජීවිතේ ගොඩක් ලස්සන වෙවා,Happy
අනිත අයත් හැරෙන්න තිබ්බේ,Normal
coach කසුන් ගාවට ගියා කියන්නේ ඉතින් ගොඩම තමයි,Happy
සන්තුෂ් ලඟදිම කනවා හොඳ කෑමක්,Bad
ශෂිකා හොඳයි නම් කලින් හැරෙන්න එපායි අනේ කවුරුත් හැරෙනකම් ඉන්නේ නැතුව හැරෙන්න next time please,Happy
අයියේ උරේනිව interview කරන්න,Normal
වෙනසක් කරලා දිගටම q amp a කරන් යමු ප්‍රියදර්ශන අයියේ,Happy
ඔයා කියන හැම දෙකටම මම එකඟයි ඔයා වගේම එදා ඉඳන්ම මමත් හැම්බයම්ගේ බෝවීමට එක හෙළාම විරුද්ධයි,Happy
පිස්සු හෙදෙනවා අක්කේ ඔයයි ඔයාගේ සින්දුවයි,Happy
කොහෙද bro හංගිලා හිටියේ පට්ට අපිටත් ගැම්මක් game හින්දා ගය වෙවා,Happy
නියමයි දිරිමත් මවක් මගේ අම්මා වගේ බුදු සරණයි,Happy
කවුද බං මේක dislike කරන්නේ අඩු කුලේ පර හැත්ත,Bad
කියන්න දෙයක් නෑ මුල ඉඳන් දන්නවා පොළොවේ පාය ගහලා ඉන්නවා බොරුව පොෂ් නැති චරිතයක් respect brother,Happy
අදහස බලන්නයි ආවේ,Normal
සින්දුව පට්ට වීඩියෝව මෙලෝ රහක් නෑ,Normal
මෙහෙම ඉන්නවා නේද කියලා,Normal
අපෝ වීඩියෝව නම් මෙලෝ වැඩක් නෑ,Bad
අනේ පල කවට නරියා,Bad
ඔච්චර ලොකු phone ගන්න සල්ලි නෑ මම ලඟ තියෙන්නේ redmi note එකක්,Bad
සින්දුව download කරලා car එකේ pen එකට දාගත්තා යි,Happy
නියමයි ඔවා තමයි හමුදුරුවනේ කියන්න ඕන,Happy
star එකේත් හිටියා දැනෙ කටහඬේත් ඉන්නවා අපිට,Normal
කවුරු මොන කියුවත් අපි ආදරේ කරන මිනිහෙක් ඔයා අයියා,Happy
බලපල්ලකෝ මොනවා කිව්වත් අපේ සින්දුවක් තාලයක් ඇහෙනකොට එන ගැම්ම ලෝකෙ කොහෙවත් නැතුව ඇති අපේ වචන වල තියෙන තේරුම සහ ලස්සන,Happy
උබ මාර නිහතමානි අවංක කතා කරන,Happy
දෙවියන් විසින් ඔබ මවා ඇත්තේ මිනිසුන්ට යමක් දෙන්න ඒය හැමදාම දෙන්න ඔබට ජය,Happy
අයියේ මටත් එකක් හදාගන්න ඕන,Normal
මෙයා හොඳ කෙනෙක්,Happy
සද්ද නැතුව හිටියට කසුන් මාර point අල්ලන්නේ,Happy
ඔයාගේ channel එකට මේ ගෑනි ගෙනාවෙ ඇයි අයියෝ shit,Bad
වාව් මං ආසයි මේයාගේ කුසලතාවයට,Happy
radio එකේ අරවා අහනවා වගේමයි දැන් උනේ forwarded කරන්නේ නැතුව බලපු එකම වීඩියෝව ජයවේවා,Happy
කවුරුත් නොහිතන ආදර්ශමත් පුද්ගලයෙක් wish you all the best අයියේ,Happy
ඒ කොල්ලට එහෙම කළේ පිච්චි හදන්න coachලාට පුළුවන්නේ සල්ලි වලටම විකුණුණා,Bad
මොකද්ද යකෝ ඒ උනේ ලියත්බර,Normal
අපේ හමුදුරුවනේ අනෙකුත් ආගමිකයන්ට අපහාස කරන්න එපා එහෙම දේවල් බෞද්ධ දර්ශනයේ නෑ,Bad
භූමි අක්කා ඔයා නම් ශෝක් මං ඔයාට ගොඩක් ආදරෙයි ඔයා ගොඩක් හොඳයි බුද්ධිමත්,Happy
යෝහනි audience එකේ ඉන්නවා දැක්කේ තව කවුද,Normal
මොන උනත් ඇත්ත කියනවා,Happy
redmi ගැන review කරාට thanks අයියා පුළුවන්නම් එක realme c එක්ක compare කරලා වීඩියෝව එකක්ත් දාන්නකෝ,Happy
රෙද්ද බනින්න ඇඳගෙන ඉන්න හොරයා uncle,Bad
පාරේ බල්ලෝ නේ මේවා බලන්නේ,Bad
අනේ හොඳ කෙල්ලෙක් coach ශෂිකා තෝරගත්ත එක නියමයි,Happy
ස්තුතියි අයියේ තඩියාගේ වීඩියෝව එකට,Happy
මොන දේ කළත් ඔබ නැතුව ජීවිතේ ඉන්න බෑ,Happy
PC Guide channel එකෙන් මොන වීඩියෝව දාත් අපි ඔයත් එක්ක,Happy
brother උබයි තඩියා දෙන්නා super,Happy
යකෝ ලියත්ඹර හොඳයි ඔක්කොටම වඩා,Happy
අයියේ phone sale කරනවද,Normal
ඔබ වහන්සේගේ කතාව අහන්නත් මට ආසයි,Happy
කෙසේ වෙතත් ඔබ වහන්සේගේ කරුණු හිත නිවැරදියි,Happy
මේකේ steal එකෙන් තිමිරත් ගියාද,Normal
සුපිරි මල්ලි ඉදිරියට යන්න සුභ පැතුම්,Happy
මේක unlike කරපු මෝඩ මිනිස්සුත් ඉන්නවා,Happy
අනේ කටහඬ හරිම ලස්සනයි,Happy
ඔබතුමා ඒ දේ plan කරලා එදා ගෙදරින් පිට උනාද,Bad
ගොබ්බ audience එක clap එකක් තාලයට දෙන්න,Bad
කෙලින් කතා කරනවා එක පට්ට,Happy
මමත් මගේ දුවත් එක්ක තනිව ජීවත් වෙනවා,Normal
මෙයා හින්දා ජීවිතේ හදගත්ත මනුස්සයෙක්,Happy
තද තද මචෝ,Happy
music band එකනම් සුපිරි,Happy
හදවතට කතා කරන කටහඬක්,Happy
ඔව් ඔව් ඔක්කොම වැරදි නාගානන්ද විතරයි හොඳ,Bad
superb ඔයා සුපිරි කතා කරනවා,Happy
අපෝ හොඳට බය වෙලා දැන්,Bad
coachesලාට බනිනවා නම් හොඳට දැනගෙන කතා කරන්න,Bad
මම ආසම ගීතය හරිම ලස්සනට කිව්වා,Happy
බය වෙලා වගේ,Bad
අයියේ ඔයා දැන් ITN channel එකේ ඉන්නවා නේ,Normal
ගොන් වේශි උබ හොඳ බඩුවක් කියලා දන්නවා,Bad
යකෝ රාජපක්ෂ පවුලම හොරු,Bad
මං ආස කෙනෙක් කෙලින් කතා කරන,Happy
මාර හදක් සිංහල සංගීතයට වටින කෙනෙක්,Happy
කතාව නියමයි හමුදුරුවනේ,Happy
ආයෙ සල්ලි අරන් ගොන් build එකක් හදන්න එපා,Bad
මේහෙම දැක්කම අම්මාව මතක් වෙලා ඇඩෙනවා,Happy
එතකොට ගෙනන්න වෙන අය නැද්ද,Bad
එකෙන්ම එහෙමයි පරණ දේවල් අතහැරලා අලුත් ජීවිතයක් ගන්න,Happy
මාර ලස්සනයි කටහඬ කියන්න වචන නෑ,Happy
මම ආසයි හැමෝම එකට ඉන්න,Happy
සුපිරි කෙල්ලෙක් ආඩම්බරයි,Happy
ටික දෙනෙක් කරන වැරදිවලට හැමෝටම ගරහන එක වැරදි,Normal
මරු set එකක් නේ,Happy
wow ලස්සන කතාවක් සුභ පැතුම්,Happy
සිංදුව පට්ට වීඩියෝව හොඳ නෑ,Normal
system එකක් හදලා mining කරන්න පුළුවන්ද,Normal
දැන් coach කසුන්ට වැඩේ හරි,Happy
මට කැමතිම කෙනෙක් joke කරනවා,Happy
ගොන් රංජා මෝඩ නළුවෙක්,Bad
කාලෙකින් Q&A එකක්,Happy
අපේ මව්බිම රැකගන්න උත්සාහ කරන ඔබට ආශිර්වාද,Happy
Hari TV unsubscribe කරා,Bad
එක සතියකට වතාවක් දාන්න,Happy
ඔයාගේ අදහස් වටිනවා,Happy
මල්ලි බොක්කෙන්ම කතා කරනවා,Happy
මට හම්බුන හොඳම යාලුවෙක්,Happy
සුපිරි අක්කේ පට්ටම,Happy
nice ගීතය එකක්,Happy
මට පිස්සු ගෑණියක් වගේ,Bad
මට ආසම නිවේදකයා,Happy
විජය නන්දසිරි වගේ කෙනෙක්,Normal
බලාගෙන සතුටු වෙනවා,Normal
අයියෝ මේ වගේ කෑලි ගෙනන්න එපා,Bad
වීඩියෝව එකත් හොඳයි ගීතය එකත් හොඳයි,Normal
මේක trending එනවා,Happy
ශෂිකා missගේ general knowledge එක,Happy
දෙන එකේ දෙනවා,Happy
මුන් travel කරන්නේ හොර සල්ලි වලින්,Bad
ඔයා නියමයි Date With programme එක,Happy
මම selfie එකක් ගහලා තියෙනවා,Normal
ගෝඨාභය හොඳද කියලා හිතනවා,Normal
ඔබ වහන්සේ වගේ තව කෙනෙක් හිටියා නම් හොඳයි,Happy
මේක බලන්න කවුද ආවේ,Normal
maths දන්නවා නම් ජීවිතේ දිනන්න පුළුවන්,Happy
වැල්ගම මේවා බලලා හරි වෙනස් වෙන්න,Bad
කසුන් කියද්දි හදවත පීඩාවට පත් උනා,Happy
අනුෂ්කා අයියා ආදරෙයි,Happy
මනසික ලෙඩ්ඩු හැම තැනම ඉන්නවා,Bad
මේයා ඉස්සර හොඳ කොල්ලෙක්,Bad
next part එක දාන්න ඉක්මනට,Happy
උමලි තිලකරත්න ගෙනාවොත් හොඳයි,Normal
මේක හොඳට කරනවා,Happy
ශෂිකාගේ කටහඬ නම් පට්ට,Happy
හරිම ආසාවෙන් බලුවේ හැමදාමත් ආදරෙයි බුදුසරණයි,Happy
sport chain කියන business එක ගැන පැහැදිලි කරන්න පුළුවන්ද bro,Normal
මොකද්ද රංජන් කරලා තියෙන ප්‍රකාශය මොකක්ද,Normal
අපි ගොඩක් ආසාවෙන් ලහිරු සහ අශේන්ගේ program බලුවේ දැන් නම් එපා උනා,Bad
එකේකින් විතරක් කිසිම තේරුමක් නෑ බං ඉයා මේවට කාගෙන් ආශීර්වාදද දන්නේ නෑ ඒ මදිවට දළදා හමුදුරුවත් අල්ලන් ලැජ්ජ නැද්ද ඔයි ශික් තුහ්,Bad
අයියේ අර අලුත් pny graphic card ගැන review එකක් කරන්න,Normal
මුස්ලිම් මිනිස්සු sunnath කරනේ කඩුවෙන්ද ඔවුන්ගේ කපන්න ඕන බෙලි,Bad
ඔව් ඉතින් කොයි අකිත් මුනේ වලවල් ටික වහලා ගත්තම makeup එක දාලා ඕනම ගොනෙකුට ලස්සනයි මේ ගොනා වගේ,Bad
සිංහල මිනිස්සුන්ගේ ගෙවල්වල කඩු නැද්ද checking කරාම පෙනවා,Normal
ලක්ෂයක් තිබ්බනම් ගෙයක් හදනවා,Normal
මේ මනුස්සයාව වැඩසටහනකට ගෙනා එකම කොයිතරම් දේයක්ද මං ආසම කවදාවත් මේ වගේ interview එකකට එයි කියලා හිතුවේ නැති සුපිරිම වැඩක් thanks good job,Happy
